sku,price_family,community,role_b2b,elasticity_final,elasticity_operative,elasticity_source,price_mean,cost_mean,q_mean,q_total,revenue_total,guardrail_pct,p_min_guardrail,p_max_guardrail
BFGoodrich_Agrícola_Implementos_0021,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1963516601124633,-1.1836012557010578,blended_GAM_adjusted,638.8586356223176,176.40355193133047,135.50296137339055,31572.19,19327690.55,0.1,574.9727720600858,702.7444991845495
Toyo Tires_Agrícola_Implementos_0052,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1937338923451568,-1.1809311325784055,blended_GAM_adjusted,700.6307488188976,177.48843661417322,111.53889763779527,28330.88,18976112.06,0.1,630.5676739370078,770.6938237007874
Toyo Tires_Agrícola_Premium Radial_0001,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Competitive Fighter,-0.7614712166893601,-0.7614712166893601,sku_hierarchical,1690.3699857723575,656.8870784552846,42.4919918699187,10453.03,17127307.86,0.1,1521.3329871951219,1859.4069843495934
Toyo Tires_Agrícola_Premium Radial_0045,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Premium Leader,-0.7909431196900206,-0.7909431196900206,sku_hierarchical,1846.7039028455283,647.2541544715447,24.27947154471545,5972.75,10614452.45,0.15,1569.698317418699,2123.7094882723572
Toyo Tires_Agrícola_Premium Radial_0069,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Competitive Fighter,-0.7540111684945825,-0.7540111684945825,sku_hierarchical,1697.818352263375,607.8151176954733,72.31395061728395,17572.29,29053646.09,0.1,1528.0365170370374,1867.6001874897124
Toyo Tires_Agrícola_Tractor_0021,Agrícola | Tractor,Agrícola_|_Tractor_Community_01,Traffic Driver,-0.821607826088185,-0.821607826088185,sku_hierarchical,1060.2123833333333,412.2136821138211,28.205934959349594,6938.66,7161857.1,0.08,975.3953926666667,1145.029374
Toyo Tires_Agrícola_Tractor_0048,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,Traffic Driver,-0.8747346904566479,-0.941316360130935,blended_GAM_adjusted,1133.0644052631578,371.3404331983805,73.03441295546558,18039.5,19496436.86,0.08,1042.4192528421052,1223.7095576842105
Toyo Tires_Agrícola_Tractor_0073,Agrícola | Tractor,Agrícola_|_Tractor_Community_01,KVI,-0.8915713108688986,-0.8915713108688986,sku_hierarchical,997.7318398373984,314.045387398374,50.09382113821138,12323.08,11817643.69,0.05,947.8452478455284,1047.6184318292683
Toyo Tires_Camión_Long Haul_0000,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Premium Leader,-1.0232410202936062,-1.0448999575400486,blended_GAM_adjusted,672.7362089068826,219.2722854251012,107.95396761133604,26664.63,17469993.8,0.15,571.8257775708502,773.6466402429148
Toyo Tires_Camión_Obras / Mixto_0004,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Premium Leader,-0.8408927622255252,-0.8408927622255252,sku_hierarchical,744.0015268398267,238.10666623376625,155.2387878787879,35860.16,25859812.65,0.15,632.4012978138527,855.6017558658007
Toyo Tires_Camión_Obras / Mixto_0017,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Premium Leader,-0.8586840268630562,-0.8586840268630562,sku_hierarchical,851.1390868525897,228.6286059760956,105.92621513944223,26587.48,22034393.02,0.15,723.4682238247012,978.809949880478
Toyo Tires_Camión_Regional_0020,Camión | Regional,Camión_|_Regional_Community_03,Competitive Fighter,-1.0445710553319607,-0.995011139776115,blended_GAM_adjusted,533.527374893617,189.4673136170213,56.25331914893617,13219.53,6821653.18,0.1,480.1746374042553,586.8801123829787
Toyo Tires_Camión_Regional_0022,Camión | Regional,Camión_|_Regional_Community_03,Premium Leader,-1.1081929305941245,-1.059905452543522,blended_GAM_adjusted,518.8130616,166.9240608,155.56448,38891.12,19282773.75,0.15,440.99110235999996,596.6350208399999
Toyo Tires_Camión_Regional_0034,Camión | Regional,Camión_|_Regional_Community_03,KVI,-1.0314217168614508,-0.9815988145361948,blended_GAM_adjusted,626.9569760162602,196.64698048780488,42.62609756097561,10486.02,6366929.98,0.05,595.6091272154472,658.3048248170733
Toyo Tires_Camión_Regional_0048,Camión | Regional,Camión_|_Regional_Community_03,Traffic Driver,-0.9681706296928732,-0.917082705624246,blended_GAM_adjusted,600.2584425531915,180.1905523404255,78.6772340425532,18489.15,10786270.04,0.08,552.2377671489362,648.2791179574468
Toyo Tires_Coche_Budget_0017,Coche | Budget,Coche_|_Budget_Community_02,Competitive Fighter,-2.509271773558213,-2.458643484083449,blended_GAM_adjusted,106.15086,25.226476734693875,239.34673469387755,58639.95,5818862.39,0.1,95.535774,116.765946
Toyo Tires_Coche_Eco_0026,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.5210276025882865,-1.4670259032465938,blended_GAM_adjusted,196.91383939393936,56.15999783549784,180.7912121212121,41762.77,7836411.18,0.15,167.37676348484845,226.45091530303023
Toyo Tires_Coche_Eco_0074,Coche | Eco,Coche_|_Eco_Community_02,Traffic Driver,-1.3716598055804297,-1.3442139350870177,blended_GAM_adjusted,200.45428666666663,59.243197083333335,63.54483333333334,15250.76,2946997.53,0.08,184.41794373333332,216.49062959999998
Toyo Tires_Coche_Performance_0046,Coche | Performance,Coche_|_Performance_Community_01,Premium Leader,-1.1319627212497831,-1.1319627212497831,sku_hierarchical,360.8561275720165,117.36256790123456,161.79242798353908,39315.56,13567019.05,0.15,306.727708436214,414.98454670781894
Toyo Tires_Coche_Performance_0062,Coche | Performance,Coche_|_Performance_Community_02,KVI,-1.0367155791839306,-1.043542512647548,blended_GAM_adjusted,384.3823347457627,102.23378813559322,89.3539406779661,21087.53,7704449.0,0.05,365.16321800847453,403.6014514830509
Toyo Tires_Coche_Touring_0021,Coche | Touring,Coche_|_Touring_Community_02,Competitive Fighter,-1.7582440835820694,-1.7901386756850652,blended_GAM_adjusted,161.35885263157894,54.780040890688255,210.6057894736842,52019.63,7835597.78,0.1,145.22296736842105,177.49473789473686
Toyo Tires_Coche_Touring_0029,Coche | Touring,Coche_|_Touring_Community_01,Premium Leader,-1.8354570361454643,-1.8995861915872043,blended_GAM_adjusted,167.5269408560311,51.689869260700384,219.60167315175096,56437.63,8905252.93,0.15,142.39789972762642,192.65598198443575
Toyo Tires_Furgoneta_Reforzado_0001,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,KVI,-1.0516910081474573,-1.0888538028731822,blended_GAM_adjusted,253.9252578723404,64.47991659574468,190.2553617021277,44710.01,10939182.85,0.05,241.2289949787234,266.6215207659574
Toyo Tires_Furgoneta_Reforzado_0062,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Competitive Fighter,-1.0716396263817058,-1.092414021736872,blended_GAM_adjusted,263.81240219298246,73.99379342105264,376.4975438596491,85841.44,21928963.84,0.1,237.43116197368423,290.1936424122807
Toyo Tires_Furgoneta_Reforzado_0063,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,KVI,-1.0370873025704015,-1.0571706514493415,blended_GAM_adjusted,242.73718089430892,68.42038292682926,333.009674796748,81920.38,19246274.55,0.05,230.60032184959346,254.87403993902439
Toyo Tires_Furgoneta_Reforzado_0070,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Premium Leader,-1.098217844875369,-1.1195238046004083,blended_GAM_adjusted,227.59244058577409,79.4337309623431,152.8173640167364,36523.35,7983860.97,0.15,193.45357449790797,261.7313066736402
Toyo Tires_Furgoneta_Standard_0004,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.3931741980356271,-1.3333927848056135,blended_GAM_adjusted,167.3822294117647,52.53616344537816,319.9707563025209,76153.04,11918977.19,0.15,142.27489500000001,192.4895638235294
Toyo Tires_Furgoneta_Standard_0026,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.4040924971441076,-1.344529449896264,blended_GAM_adjusted,175.33416244725737,53.55655611814346,282.20611814345995,66882.85,11112849.61,0.15,149.03403808016876,201.63428681434596
Toyo Tires_Furgoneta_Standard_0034,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Traffic Driver,-1.3139922240302846,-1.272833764163307,blended_GAM_adjusted,176.45190853658536,49.92931544715447,175.73670731707318,43231.23,7192328.5200000005,0.08,162.33575585365855,190.5680612195122
Toyo Tires_Furgoneta_Standard_0050,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,KVI,-1.3368165643027328,-1.2961145912412042,blended_GAM_adjusted,193.608816872428,47.326291769547325,173.88670781893003,42254.47,7800974.13,0.05,183.9283760288066,203.2892577160494
Toyo Tires_Furgoneta_Standard_0057,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Competitive Fighter,-1.3672627990356097,-1.306963157825596,blended_GAM_adjusted,188.85335677966103,51.40508135593221,223.0704237288136,52644.62,9516699.59,0.1,169.96802110169492,207.73869245762714
Toyo Tires_Industrial_Construcción Pesada_0024,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Premium Leader,-0.8909589697631606,-0.9146827904209864,blended_GAM_adjusted,1886.5085365461848,573.4459068273093,31.338192771084337,7803.21,14170003.76,0.15,1603.5322560642571,2169.4848170281125
Toyo Tires_Industrial_Construcción Pesada_0054,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Traffic Driver,-0.8215585243352682,-0.8438943360845363,blended_GAM_adjusted,1892.094819047619,672.6701654761905,33.651626984126985,8480.210000000001,15632456.45,0.08,1740.7272335238097,2043.4624045714286
Toyo Tires_Industrial_Portuario/Especial_0015,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,Premium Leader,-0.701324877036368,-0.701324877036368,sku_hierarchical,5525.153048101265,2391.635545991561,0.5813080168776372,137.77,738328.46,0.15,4696.380090886075,6353.926005316454
Toyo Tires_Industrial_Portuario/Especial_0018,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_02,Competitive Fighter,-0.6962257609133355,-0.6962257609133355,sku_hierarchical,4515.269913502109,2503.715978902954,2.6217299578059072,621.35,2712669.67,0.1,4063.7429221518987,4966.796904852321
Toyo Tires_Industrial_Portuario/Especial_0064,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_02,KVI,-0.6511774277269358,-0.6511774277269358,sku_hierarchical,5186.658621370968,2312.810218145161,0.6733064516129031,166.98,846011.17,0.05,4927.325690302419,5445.991552439516
Toyo Tires_SUV / 4x4_All Terrain (A/T)_0008,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Competitive Fighter,-1.2632559087231634,-1.2309722145092037,blended_GAM_adjusted,319.4227636752137,97.99266923076922,404.1823931623931,94578.68,28223224.82,0.1,287.48048730769233,351.3650400427351
Toyo Tires_SUV / 4x4_All Terrain (A/T)_0010,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Premium Leader,-1.3098485016601085,-1.2784966593048877,blended_GAM_adjusted,362.8259855967078,116.2785316872428,206.1456378600823,50093.39,17471242.08,0.15,308.4020877572016,417.24988343621396
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0022,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,KVI,-1.589546708329838,-1.589546708329838,sku_hierarchical,230.41745546558704,67.32823481781377,619.5073684210527,153018.32,33491928.11,0.05,218.89658269230767,241.9383282388664
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0030,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Traffic Driver,-1.553732701333115,-1.5245342508103534,blended_GAM_adjusted,213.78824666666665,61.80954083333334,146.89008333333334,35253.62,7066020.69,0.08,196.68518693333334,230.8913064
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0063,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,KVI,-1.5966200141222897,-1.5966200141222897,sku_hierarchical,230.0111508403361,68.10084075630252,183.67882352941172,43715.56,9545551.52,0.05,218.51059329831926,241.5117083823529
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0064,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Premium Leader,-1.697955667250215,-1.6716416760457955,blended_GAM_adjusted,225.19714603174603,76.39936626984127,252.83416666666668,63714.21,13509436.23,0.15,191.4175741269841,258.9767179365079
Toyo Tires_SUV / 4x4_Mud Terrain (M/T)_0005,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Traffic Driver,-0.8841863760816532,-0.8841863760816532,sku_hierarchical,405.4533689956332,132.75959213973798,363.8098253275109,83312.45,32793008.97,0.08,373.01709947598255,437.8896385152839
Tracmax_Agrícola_Implementos_0015,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,KVI,-1.1435710415116735,-1.116153646040577,blended_GAM_adjusted,666.4554446280991,169.679444214876,105.43727272727271,25515.82,16290422.16,0.05,633.1326723966941,699.7782168595041
Tracmax_Agrícola_Implementos_0036,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Premium Leader,-1.2907959610052908,-1.2799344426117418,blended_GAM_adjusted,647.2922670682731,212.70096787148597,218.5386746987952,54416.13,33809638.44,0.15,550.1984270080321,744.386107128514
Tracmax_Agrícola_Implementos_0042,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1858865022053535,-1.1729267946358062,blended_GAM_adjusted,673.876278111588,168.98821974248926,209.0738197424893,48714.2,31404717.89,0.1,606.4886503004292,741.2639059227469
Tracmax_Agrícola_Premium Radial_0060,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Premium Leader,-0.7740139226335873,-0.7740139226335873,sku_hierarchical,1575.2126574380163,600.5410785123967,19.071446280991736,4615.29,6996693.93,0.15,1338.930758822314,1811.4945560537187
Tracmax_Agrícola_Tractor_0028,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,Competitive Fighter,-0.945474080920334,-1.013470538403895,blended_GAM_adjusted,1234.2641699570815,303.53184549356223,77.12828326180258,17970.89,21321816.49,0.1,1110.8377529613733,1357.6905869527898
Tracmax_Camión_Long Haul_0018,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Traffic Driver,-0.8838797384417045,-0.8838797384417045,sku_hierarchical,656.6649408071748,222.6258067264574,175.84641255605382,39213.75,24799407.4,0.08,604.1317455426009,709.1981360717489
Tracmax_Camión_Long Haul_0034,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Premium Leader,-1.03469447453298,-1.03469447453298,sku_hierarchical,645.9184948936171,215.5298080851064,166.80310638297874,39198.73,24352562.33,0.15,549.0307206595745,742.8062691276596
Tracmax_Camión_Long Haul_0063,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Premium Leader,-0.989328697733145,-0.989328697733145,sku_hierarchical,620.9494927350427,220.02321623931624,167.87405982905983,39282.53,23634221.74,0.15,527.8070688247863,714.091916645299
Tracmax_Camión_Obras / Mixto_0005,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,KVI,-0.8051429554812809,-0.8051429554812809,sku_hierarchical,728.8918291304348,214.36081782608696,143.71273913043478,33053.93,23398012.12,0.05,692.447237673913,765.3364205869565
Tracmax_Camión_Obras / Mixto_0046,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Competitive Fighter,-0.8127780416648005,-0.8127780416648005,sku_hierarchical,753.8898619834711,254.576097107438,163.62012396694217,39596.07,29022367.16,0.1,678.500875785124,829.2788481818183
Tracmax_Camión_Obras / Mixto_0047,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Competitive Fighter,-0.8083150616531615,-0.8083150616531615,sku_hierarchical,682.1132707112971,250.38860836820083,133.795230125523,31977.06,21049640.56,0.1,613.9019436401674,750.3245977824268
Tracmax_Camión_Regional_0014,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.0573611362477064,-1.0731759130204548,blended_GAM_adjusted,650.2956662601625,168.22439390243903,69.49808943089431,17096.53,10788579.08,0.1,585.2660996341463,715.3252328861788
Tracmax_Coche_Budget_0040,Coche | Budget,Coche_|_Budget_Community_01,Traffic Driver,-2.386240429096887,-2.577763296375095,blended_GAM_adjusted,95.20119147286822,31.81618875968992,72.58856589147287,18727.85,1642957.28,0.08,87.58509615503877,102.81728679069768
Tracmax_Coche_Budget_0056,Coche | Budget,Coche_|_Budget_Community_01,Competitive Fighter,-2.514348159354433,-2.708433181237792,blended_GAM_adjusted,106.0205484,26.6752328,194.64704,48661.76,4699497.62,0.1,95.41849356,116.62260324
Tracmax_Coche_Eco_0020,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.4632529888969896,-1.408095797281471,blended_GAM_adjusted,176.9686212244898,62.93366530612245,186.56110204081637,45707.47,7602264.18,0.1,159.27175910204082,194.6654833469388
Tracmax_Coche_Eco_0028,Coche | Eco,Coche_|_Eco_Community_02,Premium Leader,-1.4725477115844063,-1.4471195992110737,blended_GAM_adjusted,188.89063428571427,51.02319469387755,338.07771428571425,82829.04,14956357.08,0.15,160.55703914285712,217.2242294285714
Tracmax_Coche_Performance_0056,Coche | Performance,Coche_|_Performance_Community_01,Competitive Fighter,-1.0455667477876849,-1.0455667477876849,sku_hierarchical,382.7556706122449,108.81136,319.30881632653063,78230.66,28906126.23,0.1,344.4801035510204,421.03123767346943
Tracmax_Coche_Performance_0065,Coche | Performance,Coche_|_Performance_Community_01,KVI,-1.0257162384258869,-1.0257162384258869,sku_hierarchical,359.6422617021277,116.4614770212766,232.9592340425532,54745.42,19029290.13,0.05,341.6601486170213,377.6243747872341
Tracmax_Coche_Performance_0067,Coche | Performance,Coche_|_Performance_Community_02,Competitive Fighter,-1.0868586245038574,-1.0946884188738732,blended_GAM_adjusted,381.8632250996016,104.4217107569721,212.60354581673303,53363.49,19330625.82,0.1,343.67690258964143,420.0495476095618
Tracmax_Coche_Touring_0014,Coche | Touring,Coche_|_Touring_Community_02,KVI,-1.7298067031529238,-1.7611325476473367,blended_GAM_adjusted,153.83950176211454,42.16006916299559,103.19753303964758,23425.84,3366439.44,0.05,146.14752667400882,161.53147685022026
Tracmax_Coche_Touring_0044,Coche | Touring,Coche_|_Touring_Community_02,KVI,-1.7415409935668578,-1.7731015238695491,blended_GAM_adjusted,177.44105278969957,49.5692347639485,244.80351931330472,57039.22,9530742.91,0.05,168.56900015021458,186.31310542918456
Tracmax_Furgoneta_Reforzado_0067,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Traffic Driver,-1.0313926656918195,-1.0681494935684317,blended_GAM_adjusted,271.838710373444,70.40261452282158,230.80680497925312,55624.44,14653373.75,0.08,250.09161354356846,293.5858072033195
Tracmax_Furgoneta_Standard_0006,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.4148677414820672,-1.3555201991209829,blended_GAM_adjusted,180.94661902654863,54.466707964601774,340.0899115044247,76860.31999999999,13225930.12,0.15,153.80462617256634,208.08861188053092
Tracmax_Furgoneta_Standard_0044,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Competitive Fighter,-1.352398593340491,-1.3524030552319777,blended_GAM_adjusted,193.11184098360656,47.06707581967213,99.85159836065574,24363.79,4482827.84,0.1,173.8006568852459,212.42302508196724
